,Submitted Date,Year,Make,Model,County,ZIP,EV Type,Transaction Type,Reduction_CO2,Reduction_Petroleum,Rebate Amount (USD)
18577,04/26/2018,2018,Toyota,Prius Prime,Suffolk,11792,PHEV,Lease,3.03,440.11,1100
18578,03/02/2018,2018,Toyota,Prius Prime,Suffolk,11715,PHEV,Purchase,3.03,440.11,1100
18579,12/29/2017,2017,Toyota,Prius Prime,Dutchess,12603,PHEV,Purchase,3.03,440.11,1100
18580,06/15/2018,2018,Toyota,Prius Prime,Rockland,10901,PHEV,Purchase,3.03,440.11,1100
18581,01/10/2018,2018,Toyota,Prius Prime,Schenectady,12304,PHEV,Purchase,3.03,440.11,1100
18582,01/10/2018,2018,Toyota,Prius Prime,Schenectady,12309,PHEV,Purchase,3.03,440.11,1100
18583,01/27/2018,2018,Toyota,Prius Prime,Westchester,10598,PHEV,Purchase,3.03,440.11,1100
18584,01/05/2018,2018,Toyota,Prius Prime,Suffolk,11948,PHEV,Purchase,3.03,440.11,1100
18585,01/11/2018,2018,Toyota,Prius Prime,Otsego,13348,PHEV,Purchase,3.03,440.11,1100
18586,01/05/2018,2018,Toyota,Prius Prime,Albany,12110,PHEV,Purchase,3.03,440.11,1100
18587,02/16/2018,2018,Toyota,Prius Prime,Nassau,11501,PHEV,Lease,3.03,440.11,1100
18588,04/27/2018,2018,Toyota,Prius Prime,Suffolk,11778,PHEV,Purchase,3.03,440.11,1100
18589,01/31/2018,2018,Toyota,Prius Prime,Livingston,14510,PHEV,Purchase,3.03,440.11,1100
18590,05/09/2018,2018,Toyota,Prius Prime,Sullivan,12777,PHEV,Purchase,3.03,440.11,1100
18591,03/20/2018,2018,Toyota,Prius Prime,Suffolk,11787,PHEV,Purchase,3.03,440.11,1100
18592,01/19/2018,2018,Toyota,Prius Prime,Suffolk,11729,PHEV,Purchase,3.03,440.11,1100
18593,02/01/2018,2018,Toyota,Prius Prime,Niagara,14304,PHEV,Purchase,3.03,440.11,1100
18594,05/11/2018,2018,Toyota,Prius Prime,Onondaga,13027,PHEV,Purchase,3.03,440.11,1100
18595,03/27/2018,2018,Toyota,Prius Prime,Columbia,12075,PHEV,Purchase,3.03,440.11,1100
18596,04/19/2018,2018,Toyota,Prius Prime,Westchester,10502,PHEV,Lease,3.03,440.11,1100
18597,03/16/2018,2018,Toyota,Prius Prime,Suffolk,11782,PHEV,Purchase,3.03,440.11,1100
18598,05/23/2018,2018,Toyota,Prius Prime,Warren,12808,PHEV,Purchase,3.03,440.11,1100
18599,03/14/2018,2018,Toyota,Prius Prime,Westchester,10583,PHEV,Purchase,3.03,440.11,1100
18600,05/23/2018,2018,Toyota,Prius Prime,Onondaga,13224,PHEV,Purchase,3.03,440.11,1100
18601,06/11/2018,2018,Toyota,Prius Prime,Queens,11365,PHEV,Purchase,3.03,440.11,1100
18602,04/03/2018,2018,Toyota,Prius Prime,Ontario,14564,PHEV,Lease,3.03,440.11,1100
18603,01/09/2018,2018,Toyota,Prius Prime,Suffolk,11789,PHEV,Purchase,3.03,440.11,1100
18604,06/01/2018,2018,Toyota,Prius Prime,Orange,10990,PHEV,Purchase,3.03,440.11,1100
18605,03/07/2018,2018,Toyota,Prius Prime,Oswego,13145,PHEV,Purchase,3.03,440.11,1100
18606,03/14/2018,2018,Toyota,Prius Prime,Suffolk,11971,PHEV,Purchase,3.03,440.11,1100
18607,01/30/2018,2018,Toyota,Prius Prime,Suffolk,11950,PHEV,Purchase,3.03,440.11,1100
18608,02/01/2018,2018,Toyota,Prius Prime,Westchester,10583,PHEV,Purchase,3.03,440.11,1100
18609,05/01/2018,2018,Toyota,Prius Prime,Nassau,11762,PHEV,Purchase,3.03,440.11,1100
18610,03/21/2018,2018,Toyota,Prius Prime,Kings,11234,PHEV,Purchase,3.03,440.11,1100
18611,01/12/2018,2018,Toyota,Prius Prime,Ontario,14424,PHEV,Purchase,3.03,440.11,1100
18612,03/17/2018,2018,Toyota,Prius Prime,Erie,14221,PHEV,Purchase,3.03,440.11,1100
18613,03/05/2018,2018,Toyota,Prius Prime,Suffolk,11763,PHEV,Purchase,3.03,440.11,1100
18614,05/22/2018,2018,Toyota,Prius Prime,St. Lawrence,13676,PHEV,Purchase,3.03,440.11,1100
18615,05/14/2018,2018,Toyota,Prius Prime,Niagara,14108,PHEV,Purchase,3.03,440.11,1100
18616,03/15/2018,2018,Toyota,Prius Prime,Orange,10941,PHEV,Purchase,3.03,440.11,1100
18617,02/02/2018,2018,Toyota,Prius Prime,Monroe,14618,PHEV,Purchase,3.03,440.11,1100
18618,02/26/2018,2018,Toyota,Prius Prime,Suffolk,11738,PHEV,Lease,3.03,440.11,1100
18619,04/16/2018,2018,Toyota,Prius Prime,Greene,12473,PHEV,Purchase,3.03,440.11,1100
18620,04/10/2018,2018,Toyota,Prius Prime,Suffolk,11754,PHEV,Lease,3.03,440.11,1100
18621,05/08/2018,2018,Toyota,Prius Prime,Westchester,10514,PHEV,Purchase,3.03,440.11,1100
18622,02/12/2018,2018,Toyota,Prius Prime,Suffolk,11706,PHEV,Purchase,3.03,440.11,1100
18623,05/05/2018,2018,Toyota,Prius Prime,Nassau,11561,PHEV,Lease,3.03,440.11,1100
18624,02/23/2018,2018,Toyota,Prius Prime,Suffolk,11946,PHEV,Lease,3.03,440.11,1100
18625,05/21/2018,2018,Toyota,Prius Prime,Washington,12827,PHEV,Purchase,3.03,440.11,1100
18626,01/29/2018,2018,Toyota,Prius Prime,Monroe,14534,PHEV,Lease,3.03,440.11,1100
18627,04/25/2018,2018,Toyota,Prius Prime,Rockland,10954,PHEV,Purchase,3.03,440.11,1100
18628,04/05/2018,2018,Toyota,Prius Prime,Monroe,14580,PHEV,Purchase,3.03,440.11,1100
18629,05/26/2018,2018,Toyota,Prius Prime,Saratoga,12866,PHEV,Purchase,3.03,440.11,1100
18630,04/05/2018,2018,Toyota,Prius Prime,Cattaraugus,14042,PHEV,Purchase,3.03,440.11,1100
18631,04/23/2018,2018,Toyota,Prius Prime,Suffolk,11725,PHEV,Purchase,3.03,440.11,1100
18632,01/31/2018,2018,Toyota,Prius Prime,Albany,12205,PHEV,Purchase,3.03,440.11,1100
18633,03/11/2018,2018,Toyota,Prius Prime,Nassau,11783,PHEV,Purchase,3.03,440.11,1100
18634,03/27/2018,2018,Toyota,Prius Prime,Putnam,10509,PHEV,Purchase,3.03,440.11,1100
18635,02/07/2018,2018,Toyota,Prius Prime,Onondaga,13215,PHEV,Purchase,3.03,440.11,1100
18636,02/21/2018,2018,Toyota,Prius Prime,Monroe,14618,PHEV,Purchase,3.03,440.11,1100
18637,04/27/2018,2018,Toyota,Prius Prime,Orange,12520,PHEV,Purchase,3.03,440.11,1100
18638,04/25/2018,2018,Toyota,Prius Prime,Allegany,14744,PHEV,Purchase,3.03,440.11,1100
18639,05/03/2018,2018,Toyota,Prius Prime,Orleans,14103,PHEV,Purchase,3.03,440.11,1100
18640,05/09/2018,2018,Toyota,Prius Prime,Suffolk,11779,PHEV,Purchase,3.03,440.11,1100
18641,01/18/2019,2019,Toyota,Prius Prime,Westchester,10710,PHEV,Purchase,3.03,440.11,1100
18642,02/08/2018,2018,Toyota,Prius Prime,Saratoga,12020,PHEV,Purchase,3.03,440.11,1100
18643,03/14/2018,2018,Toyota,Prius Prime,Westchester,10562,PHEV,Purchase,3.03,440.11,1100
18644,05/01/2018,2018,Toyota,Prius Prime,Suffolk,11952,PHEV,Purchase,3.03,440.11,1100
18645,03/06/2018,2018,Toyota,Prius Prime,Dutchess,12538,PHEV,Purchase,3.03,440.11,1100
18646,04/25/2018,2018,Toyota,Prius Prime,Columbia,12526,PHEV,Purchase,3.03,440.11,1100
18647,04/04/2018,2018,Toyota,Prius Prime,Monroe,14609,PHEV,Purchase,3.03,440.11,1100
18648,05/25/2018,2018,Toyota,Prius Prime,Suffolk,11968,PHEV,Purchase,3.03,440.11,1100
18649,07/23/2018,2018,Toyota,Prius Prime,Schenectady,12304,PHEV,Purchase,3.03,440.11,1100
18650,08/09/2018,2018,Toyota,Prius Prime,Oneida,13322,PHEV,Lease,3.03,440.11,1100
18651,04/20/2018,2018,Toyota,Prius Prime,Onondaga,13207,PHEV,Purchase,3.03,440.11,1100
18652,09/05/2018,2018,Toyota,Prius Prime,Richmond,10314,PHEV,Purchase,3.03,440.11,1100
18653,07/26/2018,2018,Toyota,Prius Prime,Orange,10940,PHEV,Purchase,3.03,440.11,1100
18654,01/04/2019,2019,Toyota,Prius Prime,Suffolk,11772,PHEV,Lease,3.03,440.11,1100
18655,08/07/2018,2018,Toyota,Prius Prime,Ulster,12561,PHEV,Purchase,3.03,440.11,1100
18656,10/18/2018,2018,Toyota,Prius Prime,Saratoga,12019,PHEV,Purchase,3.03,440.11,1100
18657,08/28/2018,2018,Toyota,Prius Prime,Putnam,10512,PHEV,Lease,3.03,440.11,1100
18658,11/07/2018,2018,Toyota,Prius Prime,Albany,12054,PHEV,Purchase,3.03,440.11,1100
18659,07/05/2018,2018,Toyota,Prius Prime,Nassau,11791,PHEV,Purchase,3.03,440.11,1100
18660,09/20/2018,2018,Toyota,Prius Prime,Broome,13903,PHEV,Purchase,3.03,440.11,1100
18661,06/07/2018,2018,Toyota,Prius Prime,Orange,12577,PHEV,Purchase,3.03,440.11,1100
18662,10/23/2018,2018,Toyota,Prius Prime,Suffolk,11747,PHEV,Purchase,3.03,440.11,1100
18663,02/07/2019,2019,Toyota,Prius Prime,Ulster,12498,PHEV,Lease,3.03,440.11,1100
18664,01/08/2019,2019,Toyota,Prius Prime,Suffolk,11741,PHEV,Purchase,3.03,440.11,1100
18665,08/20/2018,2018,Toyota,Prius Prime,Fulton,12078,PHEV,Lease,3.03,440.11,1100
18666,08/13/2018,2018,Toyota,Prius Prime,Orange,10940,PHEV,Purchase,3.03,440.11,1100
18667,04/11/2019,2019,Toyota,Prius Prime,Suffolk,11946,PHEV,Purchase,3.03,440.11,1100
18668,01/30/2019,2019,Toyota,Prius Prime,Westchester,10560,PHEV,Purchase,3.03,440.11,1100
18669,08/29/2018,2018,Toyota,Prius Prime,St. Lawrence,13646,PHEV,Purchase,3.03,440.11,1100
18670,06/08/2018,2018,Toyota,Prius Prime,Suffolk,11705,PHEV,Lease,3.03,440.11,1100
18671,09/24/2018,2018,Toyota,Prius Prime,Genesee,14013,PHEV,Purchase,3.03,440.11,1100
18672,12/20/2018,2018,Toyota,Prius Prime,Erie,14072,PHEV,Lease,3.03,440.11,1100
18673,11/23/2018,2018,Toyota,Prius Prime,Onondaga,13116,PHEV,Purchase,3.03,440.11,1100
18674,01/17/2019,2019,Toyota,Prius Prime,Nassau,11020,PHEV,Purchase,3.03,440.11,1100
18675,07/24/2018,2018,Toyota,Prius Prime,Dutchess,12603,PHEV,Purchase,3.03,440.11,1100
18676,11/15/2018,2018,Toyota,Prius Prime,Suffolk,11959,PHEV,Lease,3.03,440.11,1100
18677,10/10/2018,2018,Toyota,Prius Prime,Westchester,10562,PHEV,Lease,3.03,440.11,1100
18678,03/19/2019,2019,Toyota,Prius Prime,Suffolk,11953,PHEV,Purchase,3.03,440.11,1100
18679,07/20/2018,2018,Toyota,Prius Prime,Onondaga,13080,PHEV,Purchase,3.03,440.11,1100
18680,10/10/2018,2018,Toyota,Prius Prime,Westchester,10536,PHEV,Purchase,3.03,440.11,1100
18681,09/19/2018,2018,Toyota,Prius Prime,Albany,12047,PHEV,Purchase,3.03,440.11,1100
18682,01/18/2019,2019,Toyota,Prius Prime,Suffolk,11772,PHEV,Purchase,3.03,440.11,1100
18683,04/04/2019,2019,Toyota,Prius Prime,Warren,12801,PHEV,Purchase,3.03,440.11,1100
18684,08/02/2018,2018,Toyota,Prius Prime,Suffolk,11777,PHEV,Purchase,3.03,440.11,1100
18685,10/22/2018,2018,Toyota,Prius Prime,Otsego,13825,PHEV,Lease,3.03,440.11,1100
18686,01/02/2019,2019,Toyota,Prius Prime,Suffolk,11948,PHEV,Purchase,3.03,440.11,1100
18687,08/22/2018,2018,Toyota,Prius Prime,Wayne,14489,PHEV,Lease,3.03,440.11,1100
18688,11/13/2018,2018,Toyota,Prius Prime,Suffolk,11746,PHEV,Purchase,3.03,440.11,1100
18689,01/02/2019,2019,Toyota,Prius Prime,Monroe,14467,PHEV,Purchase,3.03,440.11,1100
18690,12/10/2018,2018,Toyota,Prius Prime,New York,10003,PHEV,Purchase,3.03,440.11,1100
18691,10/02/2018,2018,Toyota,Prius Prime,Monroe,14626,PHEV,Purchase,3.03,440.11,1100
18692,11/14/2018,2018,Toyota,Prius Prime,Dutchess,12545,PHEV,Purchase,3.03,440.11,1100
18693,11/06/2018,2018,Toyota,Prius Prime,Suffolk,11702,PHEV,Lease,3.03,440.11,1100
18694,10/18/2018,2018,Toyota,Prius Prime,Saratoga,12019,PHEV,Purchase,3.03,440.11,1100
18695,03/04/2019,2019,Toyota,Prius Prime,Queens,11357,PHEV,Lease,3.03,440.11,1100
18696,09/22/2018,2018,Toyota,Prius Prime,Monroe,14612,PHEV,Purchase,3.03,440.11,1100
18697,03/28/2019,2019,Toyota,Prius Prime,Saratoga,12866,PHEV,Lease,3.03,440.11,1100
18698,08/29/2018,2018,Toyota,Prius Prime,Suffolk,11901,PHEV,Purchase,3.03,440.11,1100
18699,10/23/2018,2018,Toyota,Prius Prime,Warren,12801,PHEV,Purchase,3.03,440.11,1100
18700,12/03/2018,2018,Toyota,Prius Prime,Washington,12828,PHEV,Purchase,3.03,440.11,1100
18701,11/15/2018,2018,Toyota,Prius Prime,Monroe,14450,PHEV,Purchase,3.03,440.11,1100
18702,09/19/2018,2018,Toyota,Prius Prime,Washington,12839,PHEV,Purchase,3.03,440.11,1100
18703,10/13/2018,2018,Toyota,Prius Prime,Albany,12009,PHEV,Purchase,3.03,440.11,1100
18704,01/03/2019,2019,Toyota,Prius Prime,Dutchess,12603,PHEV,Purchase,3.03,440.11,1100
18705,07/31/2018,2018,Toyota,Prius Prime,Albany,12054,PHEV,Purchase,3.03,440.11,1100
18706,08/16/2018,2018,Toyota,Prius Prime,Putnam,10524,PHEV,Purchase,3.03,440.11,1100
18707,09/13/2018,2018,Toyota,Prius Prime,Monroe,14607,PHEV,Purchase,3.03,440.11,1100
18708,08/30/2018,2018,Toyota,Prius Prime,Columbia,12037,PHEV,Purchase,3.03,440.11,1100
18709,10/15/2018,2018,Toyota,Prius Prime,Niagara,14120,PHEV,Purchase,3.03,440.11,1100
18710,04/09/2019,2019,Toyota,Prius Prime,Saratoga,12065,PHEV,Purchase,3.03,440.11,1100
18711,12/12/2018,2018,Toyota,Prius Prime,Monroe,14468,PHEV,Purchase,3.03,440.11,1100
18712,09/10/2018,2018,Toyota,Prius Prime,Nassau,11024,PHEV,Purchase,3.03,440.11,1100
18713,11/21/2018,2018,Toyota,Prius Prime,Ulster,12498,PHEV,Purchase,3.03,440.11,1100
18714,11/23/2018,2018,Toyota,Prius Prime,Onondaga,13104,PHEV,Purchase,3.03,440.11,1100
18715,08/23/2018,2018,Toyota,Prius Prime,Oneida,13501,PHEV,Purchase,3.03,440.11,1100
18716,03/26/2019,2019,Toyota,Prius Prime,Suffolk,11933,PHEV,Purchase,3.03,440.11,1100
18717,02/27/2019,2019,Toyota,Prius Prime,Westchester,10532,PHEV,Purchase,3.03,440.11,1100
18718,12/28/2018,2018,Toyota,Prius Prime,Suffolk,11713,PHEV,Purchase,3.03,440.11,1100
18719,02/11/2019,2019,Toyota,Prius Prime,Nassau,11570,PHEV,Purchase,3.03,440.11,1100
18720,10/04/2018,2018,Toyota,Prius Prime,Erie,14051,PHEV,Purchase,3.03,440.11,1100
18721,01/10/2019,2019,Toyota,Prius Prime,Suffolk,11937,PHEV,Purchase,3.03,440.11,1100
18722,10/11/2018,2018,Toyota,Prius Prime,Niagara,14131,PHEV,Purchase,3.03,440.11,1100
18723,09/01/2018,2018,Toyota,Prius Prime,Monroe,14617,PHEV,Purchase,3.03,440.11,1100
18724,10/10/2018,2018,Toyota,Prius Prime,Westchester,10570,PHEV,Purchase,3.03,440.11,1100
18725,10/19/2018,2018,Toyota,Prius Prime,Onondaga,13088,PHEV,Purchase,3.03,440.11,1100
18726,11/20/2018,2018,Toyota,Prius Prime,Suffolk,11948,PHEV,Purchase,3.03,440.11,1100
18727,01/22/2019,2019,Toyota,Prius Prime,Tompkins,14850,PHEV,Purchase,3.03,440.11,1100
18728,03/25/2019,2019,Toyota,Prius Prime,Suffolk,11940,PHEV,Purchase,3.03,440.11,1100
18729,12/15/2018,2018,Toyota,Prius Prime,Nassau,11710,PHEV,Purchase,3.03,440.11,1100
18730,10/19/2018,2018,Toyota,Prius Prime,Cayuga,13021,PHEV,Purchase,3.03,440.11,1100
18731,04/16/2019,2019,Toyota,Prius Prime,Suffolk,11790,PHEV,Purchase,3.03,440.11,1100
18732,02/22/2019,2019,Toyota,Prius Prime,Suffolk,11733,PHEV,Purchase,3.03,440.11,1100
18733,10/03/2018,2018,Toyota,Prius Prime,Erie,14052,PHEV,Purchase,3.03,440.11,1100
18734,11/01/2018,2018,Toyota,Prius Prime,Nassau,11542,PHEV,Purchase,3.03,440.11,1100
18735,01/15/2019,2019,Toyota,Prius Prime,Montgomery,12072,PHEV,Purchase,3.03,440.11,1100
18736,02/05/2019,2019,Toyota,Prius Prime,Montgomery,12068,PHEV,Purchase,3.03,440.11,1100
18737,01/11/2019,2019,Toyota,Prius Prime,Monroe,14618,PHEV,Purchase,3.03,440.11,1100
18738,09/24/2018,2018,Toyota,Prius Prime,Onondaga,13215,PHEV,Purchase,3.03,440.11,1100
18739,11/28/2018,2018,Toyota,Prius Prime,Nassau,11520,PHEV,Purchase,3.03,440.11,1100
18740,03/08/2019,2019,Toyota,Prius Prime,Monroe,14624,PHEV,Purchase,3.03,440.11,1100
18741,10/11/2018,2018,Toyota,Prius Prime,Essex,12941,PHEV,Purchase,3.03,440.11,1100
18742,01/02/2019,2019,Toyota,Prius Prime,Nassau,11507,PHEV,Purchase,3.03,440.11,1100
18743,10/17/2018,2018,Toyota,Prius Prime,Monroe,14586,PHEV,Purchase,3.03,440.11,1100
18744,03/04/2019,2019,Toyota,Prius Prime,Suffolk,11949,PHEV,Purchase,3.03,440.11,1100
18745,10/10/2018,2018,Toyota,Prius Prime,Broome,13905,PHEV,Purchase,3.03,440.11,1100
18746,04/04/2019,2019,Toyota,Prius Prime,Suffolk,11779,PHEV,Purchase,3.03,440.11,1100
18747,03/26/2019,2019,Toyota,Prius Prime,Suffolk,11971,PHEV,Purchase,3.03,440.11,1100
18748,12/11/2018,2018,Toyota,Prius Prime,Orleans,14470,PHEV,Purchase,3.03,440.11,1100
18749,11/23/2018,2018,Toyota,Prius Prime,Onondaga,13224,PHEV,Lease,3.03,440.11,1100
18750,10/29/2018,2018,Toyota,Prius Prime,Wayne,14568,PHEV,Purchase,3.03,440.11,1100
18751,10/23/2018,2018,Toyota,Prius Prime,Steuben,14830,PHEV,Purchase,3.03,440.11,1100
18752,03/29/2019,2019,Toyota,Prius Prime,Monroe,14534,PHEV,Purchase,3.03,440.11,1100
18753,04/05/2019,2019,Toyota,Prius Prime,Ulster,12561,PHEV,Purchase,3.03,440.11,1100
18754,12/03/2018,2018,Toyota,Prius Prime,Tompkins,14850,PHEV,Lease,3.03,440.11,1100
18755,11/29/2018,2018,Toyota,Prius Prime,Ulster,12561,PHEV,Purchase,3.03,440.11,1100
18756,02/04/2019,2019,Toyota,Prius Prime,Suffolk,11946,PHEV,Purchase,3.03,440.11,1100
18757,12/27/2018,2018,Toyota,Prius Prime,Clinton,12992,PHEV,Purchase,3.03,440.11,1100
18758,12/12/2018,2018,Toyota,Prius Prime,Saratoga,12020,PHEV,Purchase,3.03,440.11,1100
18759,12/19/2018,2018,Toyota,Prius Prime,Warren,12801,PHEV,Lease,3.03,440.11,1100
18760,11/26/2018,2018,Toyota,Prius Prime,Orange,10940,PHEV,Lease,3.03,440.11,1100
18761,12/12/2018,2018,Toyota,Prius Prime,Warren,12839,PHEV,Purchase,3.03,440.11,1100
18762,01/07/2019,2019,Toyota,Prius Prime,Oneida,13461,PHEV,Purchase,3.03,440.11,1100
18763,12/12/2018,2018,Toyota,Prius Prime,Schenectady,12302,PHEV,Purchase,3.03,440.11,1100
18764,03/21/2019,2019,Toyota,Prius Prime,Washington,12827,PHEV,Purchase,3.03,440.11,1100
18765,11/28/2018,2018,Toyota,Prius Prime,Erie,14032,PHEV,Purchase,3.03,440.11,1100
18766,04/05/2019,2019,Toyota,Prius Prime,Suffolk,11942,PHEV,Purchase,3.03,440.11,1100
18767,02/24/2019,2019,Toyota,Prius Prime,Nassau,11542,PHEV,Purchase,3.03,440.11,1100
18768,12/11/2018,2018,Toyota,Prius Prime,Erie,14216,PHEV,Purchase,3.03,440.11,1100
18769,12/19/2018,2018,Toyota,Prius Prime,Monroe,14564,PHEV,Purchase,3.03,440.11,1100
18770,03/01/2019,2019,Toyota,Prius Prime,Suffolk,11937,PHEV,Lease,3.03,440.11,1100
18771,12/27/2018,2018,Toyota,Prius Prime,Suffolk,11777,PHEV,Lease,3.03,440.11,1100
18772,01/22/2019,2019,Toyota,Prius Prime,Erie,14030,PHEV,Purchase,3.03,440.11,1100
18773,01/03/2019,2019,Toyota,Prius Prime,Erie,14225,PHEV,Purchase,3.03,440.11,1100
18774,02/04/2019,2019,Toyota,Prius Prime,Warren,12845,PHEV,Purchase,3.03,440.11,1100
18775,03/18/2019,2019,Toyota,Prius Prime,Orange,12553,PHEV,Lease,3.03,440.11,1100
18776,01/31/2019,2019,Toyota,Prius Prime,Dutchess,12508,PHEV,Lease,3.03,440.11,1100
18777,01/31/2019,2019,Toyota,Prius Prime,Dutchess,12538,PHEV,Purchase,3.03,440.11,1100
18778,02/27/2019,2019,Toyota,Prius Prime,Erie,14052,PHEV,Purchase,3.03,440.11,1100
18779,03/08/2019,2019,Toyota,Prius Prime,Suffolk,11731,PHEV,Purchase,3.03,440.11,1100
18780,03/08/2019,2019,Toyota,Prius Prime,Saratoga,12866,PHEV,Purchase,3.03,440.11,1100
18781,01/28/2019,2019,Toyota,Prius Prime,Saratoga,12020,PHEV,Purchase,3.03,440.11,1100
18782,02/18/2019,2019,Toyota,Prius Prime,Monroe,14534,PHEV,Lease,3.03,440.11,1100
18783,01/22/2019,2019,Toyota,Prius Prime,Suffolk,11767,PHEV,Purchase,3.03,440.11,1100
18784,02/05/2019,2019,Toyota,Prius Prime,Suffolk,11776,PHEV,Purchase,3.03,440.11,1100
18785,03/30/2019,2019,Toyota,Prius Prime,Steuben,14843,PHEV,Purchase,3.03,440.11,1100
18786,04/25/2019,2019,Toyota,Prius Prime,Rensselaer,12182,PHEV,Purchase,3.03,440.11,1100
18787,03/25/2019,2019,Toyota,Prius Prime,Genesee,14020,PHEV,Purchase,3.03,440.11,1100
18788,03/25/2019,2019,Toyota,Prius Prime,Wayne,14519,PHEV,Purchase,3.03,440.11,1100
18789,01/21/2019,2019,Toyota,Prius Prime,Monroe,14603,PHEV,Purchase,3.03,440.11,1100
18790,02/25/2019,2019,Toyota,Prius Prime,Chemung,14905,PHEV,Purchase,3.03,440.11,1100
18791,03/15/2019,2019,Toyota,Prius Prime,Saratoga,12803,PHEV,Purchase,3.03,440.11,1100
18792,02/26/2019,2019,Toyota,Prius Prime,Genesee,14416,PHEV,Lease,3.03,440.11,1100
18793,02/26/2019,2019,Toyota,Prius Prime,Suffolk,11976,PHEV,Lease,3.03,440.11,1100
18794,02/27/2019,2019,Toyota,Prius Prime,Oneida,13413,PHEV,Purchase,3.03,440.11,1100
18795,05/28/2019,2019,Toyota,Prius Prime,Kings,11236,PHEV,Purchase,3.03,440.11,1100
18796,07/01/2019,2019,Toyota,Prius Prime,Clinton,12901,PHEV,Purchase,3.03,440.11,1100
18797,05/22/2019,2019,Toyota,Prius Prime,Ulster,12498,PHEV,Purchase,3.03,440.11,1100
18798,12/23/2019,2019,Toyota,Prius Prime,Nassau,11501,PHEV,Purchase,3.03,440.11,1100
18800,10/29/2019,2019,Toyota,Prius Prime,Otsego,13326,PHEV,Purchase,3.03,440.11,1100
18801,12/30/2019,2019,Toyota,Prius Prime,Nassau,11545,PHEV,Purchase,3.03,440.11,1100
18802,09/06/2019,2019,Toyota,Prius Prime,Suffolk,11901,PHEV,Purchase,3.03,440.11,1100
18803,12/09/2019,2019,Toyota,Prius Prime,Richmond,10304,PHEV,Purchase,3.03,440.11,1100
18804,08/08/2019,2019,Toyota,Prius Prime,Putnam,10509,PHEV,Purchase,3.03,440.11,1100
18805,08/05/2019,2019,Toyota,Prius Prime,Columbia,12075,PHEV,Purchase,3.03,440.11,1100
18806,09/13/2019,2019,Toyota,Prius Prime,Rockland,10989,PHEV,Purchase,3.03,440.11,1100
18807,09/18/2019,2019,Toyota,Prius Prime,Nassau,11710,PHEV,Purchase,3.03,440.11,1100
18808,08/06/2019,2019,Toyota,Prius Prime,Suffolk,11767,PHEV,Purchase,3.03,440.11,1100
18809,11/08/2019,2019,Toyota,Prius Prime,Suffolk,11972,PHEV,Purchase,3.03,440.11,1100
18810,09/09/2019,2019,Toyota,Prius Prime,Albany,12054,PHEV,Purchase,3.03,440.11,1100
18811,07/31/2019,2019,Toyota,Prius Prime,Monroe,14623,PHEV,Purchase,3.03,440.11,1100
18812,11/26/2019,2019,Toyota,Prius Prime,Monroe,14450,PHEV,Purchase,3.03,440.11,1100
18813,10/08/2019,2019,Toyota,Prius Prime,Suffolk,11787,PHEV,Purchase,3.03,440.11,1100
18814,07/31/2019,2019,Toyota,Prius Prime,Suffolk,11782,PHEV,Purchase,3.03,440.11,1100
18815,08/01/2019,2019,Toyota,Prius Prime,Suffolk,11971,PHEV,Purchase,3.03,440.11,1100
18816,10/04/2019,2019,Toyota,Prius Prime,Madison,13409,PHEV,Purchase,3.03,440.11,1100
18817,11/04/2019,2019,Toyota,Prius Prime,Suffolk,11946,PHEV,Purchase,3.03,440.11,1100
18818,10/16/2019,2019,Toyota,Prius Prime,Suffolk,11931,PHEV,Purchase,3.03,440.11,1100
18819,09/04/2019,2019,Toyota,Prius Prime,Monroe,14526,PHEV,Purchase,3.03,440.11,1100
18821,10/22/2019,2019,Toyota,Prius Prime,Suffolk,11977,PHEV,Purchase,3.03,440.11,1100
18822,10/31/2019,2019,Toyota,Prius Prime,Suffolk,11968,PHEV,Purchase,3.03,440.11,1100
18823,10/01/2019,2019,Toyota,Prius Prime,Tompkins,14850,PHEV,Purchase,3.03,440.11,1100
18824,12/18/2019,2019,Toyota,Prius Prime,Albany,12208,PHEV,Purchase,3.03,440.11,1100
18825,11/18/2019,2019,Toyota,Prius Prime,Jefferson,13615,PHEV,Purchase,3.03,440.11,1100
18826,09/06/2019,2019,Toyota,Prius Prime,Suffolk,11796,PHEV,Purchase,3.03,440.11,1100
18827,10/28/2019,2019,Toyota,Prius Prime,Chemung,14861,PHEV,Purchase,3.03,440.11,1100
18828,10/01/2019,2019,Toyota,Prius Prime,Erie,14225,PHEV,Purchase,3.03,440.11,1100
18830,10/02/2019,2019,Toyota,Prius Prime,Queens,11366,PHEV,Purchase,3.03,440.11,1100
18831,10/24/2019,2019,Toyota,Prius Prime,Westchester,10603,PHEV,Purchase,3.03,440.11,1100
18832,11/04/2019,2019,Toyota,Prius Prime,Onondaga,13212,PHEV,Purchase,3.03,440.11,1100
18833,12/16/2019,2019,Toyota,Prius Prime,Suffolk,11947,PHEV,Purchase,3.03,440.11,1100
18834,11/14/2019,2019,Toyota,Prius Prime,Saratoga,12866,PHEV,Purchase,3.03,440.11,1100
18835,12/11/2019,2019,Toyota,Prius Prime,Westchester,10514,PHEV,Purchase,3.03,440.11,1100
18837,10/29/2019,2019,Toyota,Prius Prime,Ulster,12401,PHEV,Purchase,3.03,440.11,1100
